serie,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
total_internacional,-1.4891236648056523,-0.74182209185313319,1.8040269252318148,-0.65163111925221129,1.4081845521563403,0.20058562647231737,0.26916388241543771,1.2422380445363348,0.46268949681207006,-1.0583343916682539,1.4104210750764754,-0.62050522799402308,-0.67725406824197676,1.0916205998133077,-0.35971234513984324,1.9261182523896487,-0.86602540378443915,-0.81966844598923905,0.69201527088290049,-1.1547005383792517,-0.74215604399294011,-1.7547440775764389
aerea,-0.91372465673999015,0.38553762392271146,-0.3857821921085634,2.1553952406034678,-0.96306062889219579,-1.7408049597866861,0.62562415912777403,0.61110097352190662,-0.742202296888408,1.3123346456686351,-0.94395608795088637,2.2751858359780845,-0.049725713973470975,-0.7543220998709933,-0.49960047936089313,-0.64464688160907146,-0.86602540378443915,0.80185811695738474,0.69201527088290049,0.86602540378443837,-0.049477069599529411,0.39336896710006808
terrestre,0.7647585687274272,0.056790100134304827,0.469833509024425,-0.65163111925221129,1.0760036602719132,0.23840598841816835,0.37100967576181904,0.26046926740277992,-0.33751797873975137,-1.0583343916682539,0.938565285989719,-0.62050522799402308,-0.35186899565830715,-0.6541546665547906,-0.35971234513984324,0.62437485015610439,1.154700538379251,-1.1967295692966304,0.61512468522924513,0.86602540378443837,-0.56898630039458753,-0.68465334446743764
maritima,-0.99858818561996143,-1.8699727438553349,-1.48190358329139,0.75188206067562835,-1.5738646735129558,-0.58689048302968672,-2.4297496412636836,-1.142057557073727,-0.95482520092368972,1.3123346456686351,-1.5249113005522084,0.4653789209955172,2.3976348676737023,-1.2122303664593468,2.4380503392811672,-0.88915016123207691,-0.86602540378443915,-0.63718227079512391,0.69201527088290049,0.86602540378443837,2.3748993407774086,1.535597049279638
america_centro,1.0468377558739967,1.4037382694826097,0.26701016787021098,-0.30075282427025135,0.46118536440747065,-0.3329531915315182,0.21824098574224648,1.1721117033125092,-0.33751797873975137,0.12700012700019056,0.70344888565154251,-0.25854384499750965,-0.35186899565830715,-0.79725099986365133,-0.49960047936089313,0.57126337586081655,1.154700538379251,-0.7253769451701706,0.46134351392193357,0.86602540378443837,-0.3958165567962349,-0.5188281958464579
america_norte,0.84932018093377182,-0.13549167624101224,0.32748358443482883,-0.65163111925221129,-0.48581752128983241,0.42186266868608818,0.47285546910820148,-0.93167853340225093,2.2338804335517719,-1.0583343916682539,0.060553953534314399,-0.62050522799402308,-0.67725406824197676,1.1774783997986238,-0.49960047936089313,-1.0251911837788164,-0.86602540378443915,1.2810443708285191,-1.5378117130731144,-1.1547005383792517,-0.56898630039458753,0.24962487850852025
europa,0.74052000163040832,0.90122051840985518,-1.0006684111613235,-0.65163111925221129,0.077369246859260651,1.7997943507713174,0.47285546910820148,-1.2121838982975524,-0.32450647507224223,0.42333375666730172,-0.64412181174895378,-0.62050522799402308,-0.28966302589966436,1.1488591331368518,-0.21982421091879337,-0.56276825178660494,1.154700538379251,1.2960547434652478,-1.6147022987267701,-1.1547005383792517,-0.049477069599529411,0.77963472300211045
